"","year","animal_type","outcome","state_territory","count"
"607",2002,"Cats","Reclaimed","VIC",586
"608",2002,"Cats","Reclaimed","WA",8
"609",2002,"Cats","Rehomed","ACT",1110
"610",2002,"Cats","Rehomed","NSW",4426
"611",2002,"Cats","Rehomed","NT",374
"612",2002,"Cats","Rehomed","QLD",4028
"613",2002,"Cats","Rehomed","SA",1122
"614",2002,"Cats","Rehomed","TAS",622
"615",2002,"Cats","Rehomed","VIC",4805
"616",2002,"Cats","Rehomed","WA",452
"617",2002,"Cats","In Stock","ACT",77
"618",2002,"Cats","In Stock","NSW",324
"619",2002,"Cats","In Stock","NT",68
"620",2002,"Cats","In Stock","QLD",533
"621",2002,"Cats","In Stock","SA",24
"622",2002,"Cats","In Stock","TAS",43
"623",2002,"Cats","In Stock","VIC",392
"624",2002,"Cats","In Stock","WA",31
"625",2002,"Cats","Transferred","ACT",5
"626",2002,"Cats","Transferred","NSW",91
"627",2002,"Cats","Transferred","NT",0
"628",2002,"Cats","Transferred","QLD",6
"629",2002,"Cats","Transferred","SA",0
"630",2002,"Cats","Transferred","TAS",167
"631",2002,"Cats","Transferred","VIC",1204
"632",2002,"Cats","Transferred","WA",0
"633",2002,"Cats","Euthanized","ACT",755
"634",2002,"Cats","Euthanized","NSW",6042
"635",2002,"Cats","Euthanized","NT",779
"636",2002,"Cats","Euthanized","QLD",12475
"637",2002,"Cats","Euthanized","SA",3052
"638",2002,"Cats","Euthanized","TAS",777
"639",2002,"Cats","Euthanized","VIC",6456
"640",2002,"Cats","Euthanized","WA",113
"641",2002,"Cats","Other","ACT",22
"642",2002,"Cats","Other","NSW",250
"643",2002,"Cats","Other","NT",0
"644",2002,"Cats","Other","QLD",0
"645",2002,"Cats","Other","SA",0
"646",2002,"Cats","Other","TAS",10
"647",2002,"Cats","Other","VIC",0
"648",2002,"Cats","Other","WA",15
"649",2002,"Horses","Reclaimed","ACT",0
"650",2002,"Horses","Reclaimed","NSW",10
"651",2002,"Horses","Reclaimed","NT",1
"652",2002,"Horses","Reclaimed","QLD",4
"653",2002,"Horses","Reclaimed","SA",3
"654",2002,"Horses","Reclaimed","TAS",1
"655",2002,"Horses","Reclaimed","VIC",0
"656",2002,"Horses","Reclaimed","WA",0
"657",2002,"Horses","Rehomed","ACT",1
"658",2002,"Horses","Rehomed","NSW",15
"659",2002,"Horses","Rehomed","NT",0
"660",2002,"Horses","Rehomed","QLD",9
"661",2002,"Horses","Rehomed","SA",0
"662",2002,"Horses","Rehomed","TAS",3
"663",2002,"Horses","Rehomed","VIC",2
"664",2002,"Horses","Rehomed","WA",1
"665",2002,"Horses","In Stock","ACT",2
"666",2002,"Horses","In Stock","NSW",15
"667",2002,"Horses","In Stock","NT",0
"668",2002,"Horses","In Stock","QLD",6
"669",2002,"Horses","In Stock","SA",8
"670",2002,"Horses","In Stock","TAS",14
"671",2002,"Horses","In Stock","VIC",0
"672",2002,"Horses","In Stock","WA",1
"673",2002,"Horses","Transferred","ACT",0
"674",2002,"Horses","Transferred","NSW",0
"675",2002,"Horses","Transferred","NT",0
"676",2002,"Horses","Transferred","QLD",4
"677",2002,"Horses","Transferred","SA",0
"678",2002,"Horses","Transferred","TAS",0
"679",2002,"Horses","Transferred","VIC",0
"680",2002,"Horses","Transferred","WA",0
"681",2002,"Horses","Euthanized","ACT",0
"682",2002,"Horses","Euthanized","NSW",1
"683",2002,"Horses","Euthanized","NT",0
"684",2002,"Horses","Euthanized","QLD",6
"685",2002,"Horses","Euthanized","SA",2
"686",2002,"Horses","Euthanized","TAS",0
"687",2002,"Horses","Euthanized","VIC",0
"688",2002,"Horses","Euthanized","WA",1
"689",2002,"Horses","Other","ACT",0
"690",2002,"Horses","Other","NSW",2
"691",2002,"Horses","Other","NT",0
"692",2002,"Horses","Other","QLD",0
"693",2002,"Horses","Other","SA",0
"694",2002,"Horses","Other","TAS",0
"695",2002,"Horses","Other","VIC",0
"696",2002,"Horses","Other","WA",0
"697",2002,"Livestock","Reclaimed","ACT",1
"698",2002,"Livestock","Reclaimed","NSW",26
"699",2002,"Livestock","Reclaimed","NT",0
"700",2002,"Livestock","Reclaimed","QLD",17
"701",2002,"Livestock","Reclaimed","SA",61
"702",2002,"Livestock","Reclaimed","TAS",6
"703",2002,"Livestock","Reclaimed","VIC",22
"704",2002,"Livestock","Reclaimed","WA",1
"705",2002,"Livestock","Rehomed","ACT",119
"706",2002,"Livestock","Rehomed","NSW",317
"707",2002,"Livestock","Rehomed","NT",12
"708",2002,"Livestock","Rehomed","QLD",229
"709",2002,"Livestock","Rehomed","SA",55
"710",2002,"Livestock","Rehomed","TAS",41
"711",2002,"Livestock","Rehomed","VIC",64
"712",2002,"Livestock","Rehomed","WA",65
"713",2002,"Livestock","In Stock","ACT",21
"714",2002,"Livestock","In Stock","NSW",90
"715",2002,"Livestock","In Stock","NT",2
"716",2002,"Livestock","In Stock","QLD",19
"717",2002,"Livestock","In Stock","SA",2
"718",2002,"Livestock","In Stock","TAS",9
"719",2002,"Livestock","In Stock","VIC",0
"720",2002,"Livestock","In Stock","WA",6
"721",2002,"Livestock","Transferred","ACT",0
"722",2002,"Livestock","Transferred","NSW",4
"723",2002,"Livestock","Transferred","NT",0
"724",2002,"Livestock","Transferred","QLD",232
"725",2002,"Livestock","Transferred","SA",0
"726",2002,"Livestock","Transferred","TAS",9
"727",2002,"Livestock","Transferred","VIC",0
"728",2002,"Livestock","Transferred","WA",0
"729",2002,"Livestock","Euthanized","ACT",4
"730",2002,"Livestock","Euthanized","NSW",231
"731",2002,"Livestock","Euthanized","NT",0
"732",2002,"Livestock","Euthanized","QLD",376
"733",2002,"Livestock","Euthanized","SA",86
"734",2002,"Livestock","Euthanized","TAS",9
"735",2002,"Livestock","Euthanized","VIC",97
"736",2002,"Livestock","Euthanized","WA",29
"737",2002,"Livestock","Other","ACT",149
"738",2002,"Livestock","Other","NSW",3
"739",2002,"Livestock","Other","NT",0
"740",2002,"Livestock","Other","QLD",0
"741",2002,"Livestock","Other","SA",0
"742",2002,"Livestock","Other","TAS",2
"743",2002,"Livestock","Other","VIC",110
"744",2002,"Livestock","Other","WA",6
"745",2002,"Wildlife","Released","ACT",692
"746",2002,"Wildlife","Released","NSW",376
"747",2002,"Wildlife","Released","NT",0
"748",2002,"Wildlife","Released","QLD",502
"749",2002,"Wildlife","Released","SA",128
"750",2002,"Wildlife","Released","TAS",70
"751",2002,"Wildlife","Released","VIC",318
"752",2002,"Wildlife","Released","WA",0
"753",2002,"Wildlife","In Stock","ACT",27
"754",2002,"Wildlife","In Stock","NSW",4
"755",2002,"Wildlife","In Stock","NT",0
"756",2002,"Wildlife","In Stock","QLD",1
"757",2002,"Wildlife","In Stock","SA",0
"758",2002,"Wildlife","In Stock","TAS",1
"759",2002,"Wildlife","In Stock","VIC",4
"760",2002,"Wildlife","In Stock","WA",0
"761",2002,"Wildlife","Transferred","ACT",51
"762",2002,"Wildlife","Transferred","NSW",335
"763",2002,"Wildlife","Transferred","NT",0
"764",2002,"Wildlife","Transferred","QLD",63
"765",2002,"Wildlife","Transferred","SA",273
"766",2002,"Wildlife","Transferred","TAS",65
"767",2002,"Wildlife","Transferred","VIC",1112
"768",2002,"Wildlife","Transferred","WA",0
"769",2002,"Wildlife","Euthanized","ACT",1329
"770",2002,"Wildlife","Euthanized","NSW",370
"771",2002,"Wildlife","Euthanized","NT",0
"772",2002,"Wildlife","Euthanized","QLD",1241
"773",2002,"Wildlife","Euthanized","SA",421
"774",2002,"Wildlife","Euthanized","TAS",63
"775",2002,"Wildlife","Euthanized","VIC",3432
"776",2002,"Wildlife","Euthanized","WA",0
"777",2002,"Wildlife","Other","ACT",0
"778",2002,"Wildlife","Other","NSW",37
"779",2002,"Wildlife","Other","NT",0
"780",2002,"Wildlife","Other","QLD",0
"781",2002,"Wildlife","Other","SA",0
"782",2002,"Wildlife","Other","TAS",6
"783",2002,"Wildlife","Other","VIC",629
"784",2002,"Wildlife","Other","WA",0
"785",2002,"Other Animals","Reclaimed","ACT",19
"786",2002,"Other Animals","Reclaimed","NSW",26
"787",2002,"Other Animals","Reclaimed","NT",0
"788",2002,"Other Animals","Reclaimed","QLD",10
"789",2002,"Other Animals","Reclaimed","SA",72
"790",2002,"Other Animals","Reclaimed","TAS",14
"791",2002,"Other Animals","Reclaimed","VIC",10
"792",2002,"Other Animals","Reclaimed","WA",0
"793",2002,"Other Animals","Rehomed","ACT",160
"794",2002,"Other Animals","Rehomed","NSW",215
"795",2002,"Other Animals","Rehomed","NT",6
"796",2002,"Other Animals","Rehomed","QLD",3
"797",2002,"Other Animals","Rehomed","SA",73
"798",2002,"Other Animals","Rehomed","TAS",66
"799",2002,"Other Animals","Rehomed","VIC",185
"800",2002,"Other Animals","Rehomed","WA",0
"801",2002,"Other Animals","In Stock","ACT",21
"802",2002,"Other Animals","In Stock","NSW",77
"803",2002,"Other Animals","In Stock","NT",2
"804",2002,"Other Animals","In Stock","QLD",5
"805",2002,"Other Animals","In Stock","SA",0
"806",2002,"Other Animals","In Stock","TAS",5
"807",2002,"Other Animals","In Stock","VIC",0
"808",2002,"Other Animals","In Stock","WA",110
"809",2002,"Other Animals","Transferred","ACT",0
"810",2002,"Other Animals","Transferred","NSW",78
"811",2002,"Other Animals","Transferred","NT",0
"812",2002,"Other Animals","Transferred","QLD",0
"813",2002,"Other Animals","Transferred","SA",0
"814",2002,"Other Animals","Transferred","TAS",2
"815",2002,"Other Animals","Transferred","VIC",0
"816",2002,"Other Animals","Transferred","WA",80
"817",2002,"Other Animals","Euthanized","ACT",76
"818",2002,"Other Animals","Euthanized","NSW",752
"819",2002,"Other Animals","Euthanized","NT",0
"820",2002,"Other Animals","Euthanized","QLD",1
"821",2002,"Other Animals","Euthanized","SA",204
"822",2002,"Other Animals","Euthanized","TAS",23
"823",2002,"Other Animals","Euthanized","VIC",253
"824",2002,"Other Animals","Euthanized","WA",0
"825",2002,"Other Animals","Other","ACT",2
"826",2002,"Other Animals","Other","NSW",20
"827",2002,"Other Animals","Other","NT",0
"828",2002,"Other Animals","Other","QLD",0
"829",2002,"Other Animals","Other","SA",0
"830",2002,"Other Animals","Other","TAS",95
"831",2002,"Other Animals","Other","VIC",0
"832",2002,"Other Animals","Other","WA",117
"833",2003,"Dogs","Reclaimed","ACT",620
"834",2003,"Dogs","Reclaimed","NSW",3310
"835",2003,"Dogs","Reclaimed","NT",195
"836",2003,"Dogs","Reclaimed","QLD",1692
"837",2003,"Dogs","Reclaimed","SA",1395
"838",2003,"Dogs","Reclaimed","TAS",510
"839",2003,"Dogs","Reclaimed","VIC",6573
"840",2003,"Dogs","Reclaimed","WA",689
"841",2003,"Dogs","Rehomed","ACT",808
"842",2003,"Dogs","Rehomed","NSW",6053
"843",2003,"Dogs","Rehomed","NT",504
"844",2003,"Dogs","Rehomed","QLD",3581
"845",2003,"Dogs","Rehomed","SA",1502
"846",2003,"Dogs","Rehomed","TAS",508
"847",2003,"Dogs","Rehomed","VIC",4697
"848",2003,"Dogs","Rehomed","WA",781
"849",2003,"Dogs","In Stock","ACT",81
"850",2003,"Dogs","In Stock","NSW",812
"851",2003,"Dogs","In Stock","NT",50
"852",2003,"Dogs","In Stock","QLD",0
"853",2003,"Dogs","In Stock","SA",77
"854",2003,"Dogs","In Stock","TAS",69
"855",2003,"Dogs","In Stock","VIC",452
"856",2003,"Dogs","In Stock","WA",75
"857",2003,"Dogs","Transferred","ACT",0
"858",2003,"Dogs","Transferred","NSW",687
"859",2003,"Dogs","Transferred","NT",19
"860",2003,"Dogs","Transferred","QLD",0
"861",2003,"Dogs","Transferred","SA",318
"862",2003,"Dogs","Transferred","TAS",128
"863",2003,"Dogs","Transferred","VIC",50
"864",2003,"Dogs","Transferred","WA",0
"865",2003,"Dogs","Euthanized","ACT",197
"866",2003,"Dogs","Euthanized","NSW",6992
"867",2003,"Dogs","Euthanized","NT",1001
"868",2003,"Dogs","Euthanized","QLD",7265
"869",2003,"Dogs","Euthanized","SA",1358
"870",2003,"Dogs","Euthanized","TAS",313
"871",2003,"Dogs","Euthanized","VIC",4855
"872",2003,"Dogs","Euthanized","WA",188
"873",2003,"Dogs","Other","ACT",0
"874",2003,"Dogs","Other","NSW",152
"875",2003,"Dogs","Other","NT",0
"876",2003,"Dogs","Other","QLD",0
"877",2003,"Dogs","Other","SA",0
"878",2003,"Dogs","Other","TAS",11
"879",2003,"Dogs","Other","VIC",16
"880",2003,"Dogs","Other","WA",0
"881",2003,"Cats","Reclaimed","ACT",125
"882",2003,"Cats","Reclaimed","NSW",213
"883",2003,"Cats","Reclaimed","NT",29
"884",2003,"Cats","Reclaimed","QLD",270
"885",2003,"Cats","Reclaimed","SA",140
"886",2003,"Cats","Reclaimed","TAS",35
"887",2003,"Cats","Reclaimed","VIC",639
"888",2003,"Cats","Reclaimed","WA",6
"889",2003,"Cats","Rehomed","ACT",1078
"890",2003,"Cats","Rehomed","NSW",4343
"891",2003,"Cats","Rehomed","NT",237
"892",2003,"Cats","Rehomed","QLD",3664
"893",2003,"Cats","Rehomed","SA",967
"894",2003,"Cats","Rehomed","TAS",633
"895",2003,"Cats","Rehomed","VIC",4851
"896",2003,"Cats","Rehomed","WA",377
"897",2003,"Cats","In Stock","ACT",30
"898",2003,"Cats","In Stock","NSW",768
"899",2003,"Cats","In Stock","NT",20
"900",2003,"Cats","In Stock","QLD",0
"901",2003,"Cats","In Stock","SA",36
"902",2003,"Cats","In Stock","TAS",59
"903",2003,"Cats","In Stock","VIC",154
"904",2003,"Cats","In Stock","WA",44
"905",2003,"Cats","Transferred","ACT",0
"906",2003,"Cats","Transferred","NSW",283
"907",2003,"Cats","Transferred","NT",0
"908",2003,"Cats","Transferred","QLD",0
"909",2003,"Cats","Transferred","SA",0
"910",2003,"Cats","Transferred","TAS",185
"911",2003,"Cats","Transferred","VIC",815
"912",2003,"Cats","Transferred","WA",0
"913",2003,"Cats","Euthanized","ACT",1220
"914",2003,"Cats","Euthanized","NSW",7910
"915",2003,"Cats","Euthanized","NT",1040
"916",2003,"Cats","Euthanized","QLD",12426
"917",2003,"Cats","Euthanized","SA",3273
"918",2003,"Cats","Euthanized","TAS",1001
"919",2003,"Cats","Euthanized","VIC",8979
"920",2003,"Cats","Euthanized","WA",85
"921",2003,"Cats","Other","ACT",11
"922",2003,"Cats","Other","NSW",164
"923",2003,"Cats","Other","NT",90
"924",2003,"Cats","Other","QLD",0
"925",2003,"Cats","Other","SA",0
"926",2003,"Cats","Other","TAS",16
"927",2003,"Cats","Other","VIC",11
"928",2003,"Cats","Other","WA",0
"929",2003,"Horses","Reclaimed","ACT",0
"930",2003,"Horses","Reclaimed","NSW",11
"931",2003,"Horses","Reclaimed","NT",0
"932",2003,"Horses","Reclaimed","QLD",0
"933",2003,"Horses","Reclaimed","SA",2
"934",2003,"Horses","Reclaimed","TAS",8
"935",2003,"Horses","Reclaimed","VIC",1
"936",2003,"Horses","Reclaimed","WA",0
"937",2003,"Horses","Rehomed","ACT",0
"938",2003,"Horses","Rehomed","NSW",12
"939",2003,"Horses","Rehomed","NT",0
"940",2003,"Horses","Rehomed","QLD",2
"941",2003,"Horses","Rehomed","SA",2
"942",2003,"Horses","Rehomed","TAS",14
"943",2003,"Horses","Rehomed","VIC",0
"944",2003,"Horses","Rehomed","WA",0
"945",2003,"Horses","In Stock","ACT",2
"946",2003,"Horses","In Stock","NSW",3
"947",2003,"Horses","In Stock","NT",0
"948",2003,"Horses","In Stock","QLD",0
"949",2003,"Horses","In Stock","SA",3
"950",2003,"Horses","In Stock","TAS",1
"951",2003,"Horses","In Stock","VIC",0
"952",2003,"Horses","In Stock","WA",0
"953",2003,"Horses","Transferred","ACT",0
"954",2003,"Horses","Transferred","NSW",0
"955",2003,"Horses","Transferred","NT",0
"956",2003,"Horses","Transferred","QLD",0
"957",2003,"Horses","Transferred","SA",0
"958",2003,"Horses","Transferred","TAS",0
"959",2003,"Horses","Transferred","VIC",0
"960",2003,"Horses","Transferred","WA",0
"961",2003,"Horses","Euthanized","ACT",0
"962",2003,"Horses","Euthanized","NSW",3
"963",2003,"Horses","Euthanized","NT",0
"964",2003,"Horses","Euthanized","QLD",7
"965",2003,"Horses","Euthanized","SA",5
"966",2003,"Horses","Euthanized","TAS",0
"967",2003,"Horses","Euthanized","VIC",0
"968",2003,"Horses","Euthanized","WA",0
"969",2003,"Horses","Other","ACT",0
"970",2003,"Horses","Other","NSW",0
"971",2003,"Horses","Other","NT",0
"972",2003,"Horses","Other","QLD",0
"973",2003,"Horses","Other","SA",0
"974",2003,"Horses","Other","TAS",0
"975",2003,"Horses","Other","VIC",10
"976",2003,"Horses","Other","WA",0
"977",2003,"Livestock","Reclaimed","ACT",4
"978",2003,"Livestock","Reclaimed","NSW",13
"979",2003,"Livestock","Reclaimed","NT",0
"980",2003,"Livestock","Reclaimed","QLD",5
"981",2003,"Livestock","Reclaimed","SA",15
"982",2003,"Livestock","Reclaimed","TAS",8
"983",2003,"Livestock","Reclaimed","VIC",87
"984",2003,"Livestock","Reclaimed","WA",7
"985",2003,"Livestock","Rehomed","ACT",84
"986",2003,"Livestock","Rehomed","NSW",287
"987",2003,"Livestock","Rehomed","NT",12
"988",2003,"Livestock","Rehomed","QLD",180
"989",2003,"Livestock","Rehomed","SA",47
"990",2003,"Livestock","Rehomed","TAS",82
"991",2003,"Livestock","Rehomed","VIC",0
"992",2003,"Livestock","Rehomed","WA",57
"993",2003,"Livestock","In Stock","ACT",1
"994",2003,"Livestock","In Stock","NSW",16
"995",2003,"Livestock","In Stock","NT",0
"996",2003,"Livestock","In Stock","QLD",0
"997",2003,"Livestock","In Stock","SA",0
"998",2003,"Livestock","In Stock","TAS",5
"999",2003,"Livestock","In Stock","VIC",28
"1000",2003,"Livestock","In Stock","WA",9
"1001",2003,"Livestock","Transferred","ACT",1
"1002",2003,"Livestock","Transferred","NSW",14
"1003",2003,"Livestock","Transferred","NT",0
"1004",2003,"Livestock","Transferred","QLD",0
"1005",2003,"Livestock","Transferred","SA",0
"1006",2003,"Livestock","Transferred","TAS",2
"1007",2003,"Livestock","Transferred","VIC",365
"1008",2003,"Livestock","Transferred","WA",0
"1009",2003,"Livestock","Euthanized","ACT",0
"1010",2003,"Livestock","Euthanized","NSW",253
"1011",2003,"Livestock","Euthanized","NT",0
"1012",2003,"Livestock","Euthanized","QLD",200
"1013",2003,"Livestock","Euthanized","SA",62
"1014",2003,"Livestock","Euthanized","TAS",2
"1015",2003,"Livestock","Euthanized","VIC",420
"1016",2003,"Livestock","Euthanized","WA",10
"1017",2003,"Livestock","Other","ACT",0
"1018",2003,"Livestock","Other","NSW",13
"1019",2003,"Livestock","Other","NT",0
"1020",2003,"Livestock","Other","QLD",0
"1021",2003,"Livestock","Other","SA",0
"1022",2003,"Livestock","Other","TAS",7
"1023",2003,"Livestock","Other","VIC",0
"1024",2003,"Livestock","Other","WA",0
"1025",2003,"Wildlife","Released","ACT",837
"1026",2003,"Wildlife","Released","NSW",212
"1027",2003,"Wildlife","Released","NT",0
"1028",2003,"Wildlife","Released","QLD",297
"1029",2003,"Wildlife","Released","SA",151
"1030",2003,"Wildlife","Released","TAS",34
"1031",2003,"Wildlife","Released","VIC",0
"1032",2003,"Wildlife","Released","WA",0
"1033",2003,"Wildlife","In Stock","ACT",32
"1034",2003,"Wildlife","In Stock","NSW",67
"1035",2003,"Wildlife","In Stock","NT",0
"1036",2003,"Wildlife","In Stock","QLD",0
"1037",2003,"Wildlife","In Stock","SA",0
"1038",2003,"Wildlife","In Stock","TAS",0
"1039",2003,"Wildlife","In Stock","VIC",60
"1040",2003,"Wildlife","In Stock","WA",0
"1041",2003,"Wildlife","Transferred","ACT",635
"1042",2003,"Wildlife","Transferred","NSW",305
"1043",2003,"Wildlife","Transferred","NT",0
"1044",2003,"Wildlife","Transferred","QLD",471
"1045",2003,"Wildlife","Transferred","SA",227
"1046",2003,"Wildlife","Transferred","TAS",68
"1047",2003,"Wildlife","Transferred","VIC",1404
"1048",2003,"Wildlife","Transferred","WA",0
"1049",2003,"Wildlife","Euthanized","ACT",899
"1050",2003,"Wildlife","Euthanized","NSW",450
"1051",2003,"Wildlife","Euthanized","NT",0
"1052",2003,"Wildlife","Euthanized","QLD",2645
"1053",2003,"Wildlife","Euthanized","SA",906
"1054",2003,"Wildlife","Euthanized","TAS",61
"1055",2003,"Wildlife","Euthanized","VIC",2612
"1056",2003,"Wildlife","Euthanized","WA",0
"1057",2003,"Wildlife","Other","ACT",51
"1058",2003,"Wildlife","Other","NSW",173
"1059",2003,"Wildlife","Other","NT",0
"1060",2003,"Wildlife","Other","QLD",469
"1061",2003,"Wildlife","Other","SA",0
"1062",2003,"Wildlife","Other","TAS",20
"1063",2003,"Wildlife","Other","VIC",0
"1064",2003,"Wildlife","Other","WA",0
"1065",2003,"Other Animals","Reclaimed","ACT",20
"1066",2003,"Other Animals","Reclaimed","NSW",26
"1067",2003,"Other Animals","Reclaimed","NT",0
"1068",2003,"Other Animals","Reclaimed","QLD",0
"1069",2003,"Other Animals","Reclaimed","SA",31
"1070",2003,"Other Animals","Reclaimed","TAS",22
"1071",2003,"Other Animals","Reclaimed","VIC",21
"1072",2003,"Other Animals","Reclaimed","WA",0
"1073",2003,"Other Animals","Rehomed","ACT",268
"1074",2003,"Other Animals","Rehomed","NSW",270
"1075",2003,"Other Animals","Rehomed","NT",15
"1076",2003,"Other Animals","Rehomed","QLD",97
"1077",2003,"Other Animals","Rehomed","SA",264
"1078",2003,"Other Animals","Rehomed","TAS",64
"1079",2003,"Other Animals","Rehomed","VIC",128
"1080",2003,"Other Animals","Rehomed","WA",0
"1081",2003,"Other Animals","In Stock","ACT",0
"1082",2003,"Other Animals","In Stock","NSW",286
"1083",2003,"Other Animals","In Stock","NT",0
"1084",2003,"Other Animals","In Stock","QLD",0
"1085",2003,"Other Animals","In Stock","SA",5
"1086",2003,"Other Animals","In Stock","TAS",3
"1087",2003,"Other Animals","In Stock","VIC",39
"1088",2003,"Other Animals","In Stock","WA",0
"1089",2003,"Other Animals","Transferred","ACT",0
"1090",2003,"Other Animals","Transferred","NSW",80
"1091",2003,"Other Animals","Transferred","NT",0
"1092",2003,"Other Animals","Transferred","QLD",0
"1093",2003,"Other Animals","Transferred","SA",0
"1094",2003,"Other Animals","Transferred","TAS",9
"1095",2003,"Other Animals","Transferred","VIC",0
"1096",2003,"Other Animals","Transferred","WA",0
"1097",2003,"Other Animals","Euthanized","ACT",153
